DATE,Kabupaten,national,traffic,swe,e2e_delay,video_streaming_download_throughput
2025-07-12,KAB. BANDUNG BARAT,Indonesia-SF,88193700209810.0,80863.0,149.04353169572443,2093.856446828376
2025-07-12,KAB. BANDUNG BARAT,Indonesia-XL,425082752947980.0,520428.0,111.77382791772855,4013.0782910981734
2025-07-12,KAB. BANGGAI,Indonesia-SF,304658163811.0,397.0,161.3003511942998,2504.6760388568564
2025-07-12,KAB. BANGGAI,Indonesia-XL,12211877024892.0,9861.0,250.55775655591685,3368.467104507644
2025-07-12,KAB. BANGGAI KEPULAUAN,Indonesia-XL,97119447134.0,380.0,1607.1529820580051,562.99477369194
2025-07-12,KAB. BANGGAI LAUT,Indonesia-XL,52077015728.0,121.0,2203.453015154727,556.20183216434
2025-07-12,KAB. BANGKA,Indonesia-SF,4852732855842.0,4536.0,180.98200144291556,2420.3545356171835
2025-07-12,KAB. BANGKA,Indonesia-XL,106502679252058.0,88954.0,104.20622359204152,3840.9965454123785
2025-07-12,KAB. BANGKA BARAT,Indonesia-SF,4932228727981.0,4153.0,178.99890250366218,1780.3257751716158
2025-07-12,KAB. BANGKA BARAT,Indonesia-XL,54395698953490.0,40372.0,123.0773498145814,3805.2301851171596
2025-07-12,KAB. BANGKA SELATAN,Indonesia-SF,7441692027448.0,5291.0,90.42733680877404,1970.1479637047714
2025-07-12,KAB. BANGKA SELATAN,Indonesia-XL,92648005153245.0,69054.0,126.7481713987365,3438.09889011837
2025-07-12,KAB. BANGKA TENGAH,Indonesia-SF,6078923843024.0,5126.0,151.76513238564388,1647.9025553165677
2025-07-12,KAB. BANGKA TENGAH,Indonesia-XL,71138192658999.0,55353.0,107.1394060020454,4302.323220753845
2025-07-12,KAB. BANGKALAN,Indonesia-SF,13722456033607.0,13113.0,111.97540184722509,2274.983749176971
2025-07-12,KAB. BANGKALAN,Indonesia-XL,193466499722247.0,225993.0,187.92089605667488,4393.379769696474
2025-07-12,KAB. BANGLI,Indonesia-SF,7311194432282.0,7167.0,181.46681529283873,2318.0007986921687
2025-07-12,KAB. BANGLI,Indonesia-XL,61921075374003.0,62356.0,158.87241265976695,4426.53024604261
2025-07-12,KAB. BANJAR,Indonesia-SF,28528488472662.0,25041.0,206.5971795415587,2089.873975456987
2025-07-12,KAB. BANJAR,Indonesia-XL,124951369989788.0,126018.0,185.50438534128213,5353.324093469746
2025-07-12,KAB. BANJARNEGARA,Indonesia-SF,61931764716171.0,71959.0,134.65245061624807,1494.7353419550248
2025-07-12,KAB. BANJARNEGARA,Indonesia-XL,65204313998991.0,66859.0,124.02672952503613,5350.070459824018
2025-07-12,KAB. BANTAENG,Indonesia-SF,12650162289332.0,12924.0,120.36610293733864,1454.4870985266218
2025-07-12,KAB. BANTAENG,Indonesia-XL,38007890575348.0,29715.0,249.8967910183869,4105.357017920033
2025-07-12,KAB. BANTUL,Indonesia-SF,78485068082151.0,100789.0,83.26107079301663,2407.2552264761266
2025-07-12,KAB. BANTUL,Indonesia-XL,103693802705198.0,138994.0,123.37523262436265,5867.553208215195
2025-07-12,KAB. BANYUASIN,Indonesia-SF,60824768150608.0,52843.0,142.45128767560496,1558.435460311764
2025-07-12,KAB. BANYUASIN,Indonesia-XL,174322992656593.0,151353.0,147.72711541645143,3068.2113262927583
2025-07-12,KAB. BANYUMAS,Indonesia-SF,99319878045086.0,121089.0,113.63475715717435,1759.8929368664885
2025-07-12,KAB. BANYUMAS,Indonesia-XL,181631693813526.0,175475.0,128.01236140544358,5214.689215363497
2025-07-12,KAB. BANYUWANGI,Indonesia-SF,12407286575787.0,21849.0,78.74416294640773,3883.929005302499
2025-07-12,KAB. BANYUWANGI,Indonesia-XL,93681796699283.0,174728.0,155.80164075625524,5718.344975381398
2025-07-12,KAB. BARITO KUALA,Indonesia-SF,19844995968611.0,16134.0,210.45553258546857,1776.8673952034949
2025-07-12,KAB. BARITO KUALA,Indonesia-XL,62629579822374.0,57347.0,165.48639772730047,4531.5889793823835
2025-07-12,KAB. BARITO SELATAN,Indonesia-SF,77086140260.0,97.0,311.4039424355854,3125.502241270798
2025-07-12,KAB. BARITO SELATAN,Indonesia-XL,6065261506361.0,5950.0,281.1442540310322,2976.273005336417
2025-07-12,KAB. BARITO TIMUR,Indonesia-SF,46129140012.0,61.0,284.5893057438648,3421.353937094483
2025-07-12,KAB. BARITO TIMUR,Indonesia-XL,6132658378214.0,6441.0,319.6744676383824,3903.6574594968297
2025-07-12,KAB. BARITO UTARA,Indonesia-SF,13915110611.0,50.0,363.8990093532131,3253.6707805538085
2025-07-12,KAB. BARITO UTARA,Indonesia-XL,2776951103296.0,3595.0,328.82235744187363,2258.9880613272453
2025-07-12,KAB. BARRU,Indonesia-SF,20747895085873.0,16224.0,121.37801422636976,1910.83617559567
2025-07-12,KAB. BARRU,Indonesia-XL,37061828766116.0,24976.0,205.04265645685254,4542.259809659469
2025-07-12,KAB. BATANG,Indonesia-SF,22330168872680.0,29859.0,136.7457404328733,1642.8953856707824
2025-07-12,KAB. BATANG,Indonesia-XL,88437802697476.0,85407.0,121.39567902720279,5236.6970910440705
2025-07-12,KAB. BATANGHARI,Indonesia-SF,6457537446108.0,5406.0,119.22118579212616,1612.3274883728475
2025-07-12,KAB. BATANGHARI,Indonesia-XL,55367316928236.0,37924.0,139.29540726233782,3571.2226491687643
2025-07-12,KAB. BATU BARA,Indonesia-SF,13893881793615.0,13911.0,99.28332785581482,1845.2036613627663
2025-07-12,KAB. BATU BARA,Indonesia-XL,68753684419543.0,73797.0,121.41385094553041,3719.4731521553126
2025-07-12,KAB. BEKASI,Indonesia-SF,216510897385395.0,205625.0,82.58462720222258,2557.831806560324
2025-07-12,KAB. BEKASI,Indonesia-XL,432536588188354.0,460899.0,92.25563205608772,4446.9062013913035
2025-07-12,KAB. BELITUNG,Indonesia-SF,376342474453.0,289.0,156.56654354572842,3000.029922904474
2025-07-12,KAB. BELITUNG,Indonesia-XL,112218276740254.0,103305.0,104.76786182160667,3781.5258812965485
2025-07-12,KAB. BELITUNG TIMUR,Indonesia-SF,176724817435.0,179.0,144.24620958700027,2603.287975061081
2025-07-12,KAB. BELITUNG TIMUR,Indonesia-XL,70454248481760.0,58613.0,103.68153579008501,3690.2952162551564
2025-07-12,KAB. BELU,Indonesia-SF,149332113003.0,128.0,165.5239379050322,2415.766626100108
2025-07-12,KAB. BELU,Indonesia-XL,3082433315644.0,2441.0,245.15106161305104,3684.9314552403166
2025-07-12,KAB. BENER MERIAH,Indonesia-SF,1088012920089.0,696.0,170.04361225347103,1700.759914210032
2025-07-12,KAB. BENER MERIAH,Indonesia-XL,3776703261329.0,3830.0,150.99923199237506,3302.7954639582545
2025-07-12,KAB. BENGKALIS,Indonesia-SF,7517385111080.0,6557.0,99.69753212839996,2279.082903490241
2025-07-12,KAB. BENGKALIS,Indonesia-XL,104686622634749.0,87576.0,154.24805799190864,3570.4276541220183
2025-07-12,KAB. BENGKAYANG,Indonesia-SF,749735871909.0,882.0,196.66918319177944,3211.926107185533
2025-07-12,KAB. BENGKAYANG,Indonesia-XL,26766605028809.0,26321.0,339.06914716452184,3825.3519876530872
2025-07-12,KAB. BENGKULU SELATAN,Indonesia-SF,64686058451.0,86.0,159.3059455654098,2944.062676200453
2025-07-12,KAB. BENGKULU SELATAN,Indonesia-XL,4859886497657.0,4746.0,345.230224937506,2886.2956429025517
2025-07-12,KAB. BENGKULU TENGAH,Indonesia-SF,128168612057.0,115.0,185.07760977663253,2458.501563795458
2025-07-12,KAB. BENGKULU TENGAH,Indonesia-XL,14090388832905.0,12611.0,148.21278973212262,2894.1152861099513
2025-07-12,KAB. BENGKULU UTARA,Indonesia-SF,197240495001.0,225.0,163.61241355163256,2722.71452678223
2025-07-12,KAB. BENGKULU UTARA,Indonesia-XL,28567862252686.0,21979.0,150.67759743584583,3550.761983029257
2025-07-12,KAB. BERAU,Indonesia-XL,9150144026290.0,8204.0,435.56893967257946,3037.6731158159355
2025-07-12,KAB. BIMA,Indonesia-SF,2197351092425.0,1574.0,118.2157835545792,2090.4003300566105
2025-07-12,KAB. BIMA,Indonesia-XL,54187238828502.0,40705.0,171.77195425708584,4206.287434326348
2025-07-12,KAB. BINTAN,Indonesia-SF,783540291865.0,833.0,160.6944248773421,3656.0124836857626
2025-07-12,KAB. BINTAN,Indonesia-XL,47436919398865.0,46985.0,334.6186364975392,3707.7600103068457
2025-07-12,KAB. BIREUEN,Indonesia-SF,3384614483348.0,2516.0,96.1651576246529,2868.6398742051997
2025-07-12,KAB. BIREUEN,Indonesia-XL,82170586662113.0,70539.0,125.48111264185118,3920.5712133411084
2025-07-12,KAB. BLITAR,Indonesia-SF,10551314554310.0,17545.0,108.0861163879352,2959.935254192412
2025-07-12,KAB. BLITAR,Indonesia-XL,37408734343434.0,52760.0,158.73344757190512,5640.375083332091
2025-07-12,KAB. BLORA,Indonesia-SF,96989661778395.0,119727.0,126.02057637707166,1523.6155845425922
2025-07-12,KAB. BLORA,Indonesia-XL,51001612231483.0,56287.0,114.62137385339712,6508.981389344514
2025-07-12,KAB. BOALEMO,Indonesia-SF,27356737518.0,42.0,731.8433509080854,3091.294748773409
2025-07-12,KAB. BOALEMO,Indonesia-XL,1817846365322.0,2330.0,222.40436890487408,4262.407092039799
2025-07-12,KAB. BOGOR,Indonesia-SF,272216219500340.0,296586.0,103.33739681813637,2110.8649804365523
2025-07-12,KAB. BOGOR,Indonesia-XL,693723129488380.0,759323.0,101.21549852078319,4465.506371112703
2025-07-12,KAB. BOJONEGORO,Indonesia-SF,32653354652322.0,43243.0,107.11020987267078,2021.5305748193941
2025-07-12,KAB. BOJONEGORO,Indonesia-XL,63889900767492.0,76039.0,149.6214165222056,5252.795069254738
2025-07-12,KAB. BOLAANG MONGONDOW,Indonesia-SF,2881098187982.0,2519.0,145.39460408960866,1609.898354670587
2025-07-12,KAB. BOLAANG MONGONDOW,Indonesia-XL,1808763326798.0,1904.0,229.12805010085353,4442.64013998207
2025-07-12,KAB. BOLAANG MONGONDOW SELATAN,Indonesia-SF,702546753575.0,900.0,90.91376808171688,1702.174391436002
2025-07-12,KAB. BOLAANG MONGONDOW TIMUR,Indonesia-SF,645610053020.0,634.0,95.71042976195777,1598.2075207830026
2025-07-12,KAB. BOLAANG MONGONDOW TIMUR,Indonesia-XL,416733854544.0,407.0,181.78350057613787,4146.22416868684
2025-07-12,KAB. BOLAANG MONGONDOW UTARA,Indonesia-SF,23396783620.0,62.0,90.98285093427491,2070.578676603316
2025-07-12,KAB. BOLAANG MONGONDOW UTARA,Indonesia-XL,1439888123027.0,2041.0,268.22280394890964,3885.5640902673977
2025-07-12,KAB. BOMBANA,Indonesia-SF,960647456833.0,609.0,68.21697653974313,2621.2973915231883
2025-07-12,KAB. BOMBANA,Indonesia-XL,11909592258146.0,6660.0,175.04739653299373,5886.809566314211
2025-07-12,KAB. BONDOWOSO,Indonesia-SF,2069100621894.0,3666.0,110.50270941728019,2643.9424116711402
2025-07-12,KAB. BONDOWOSO,Indonesia-XL,24024421731326.0,59249.0,152.05988528987376,5114.49925526912
2025-07-12,KAB. BONE,Indonesia-SF,24515945535627.0,20766.0,177.19694982558553,1333.5578518353686
2025-07-12,KAB. BONE,Indonesia-XL,153123475670806.0,96407.0,254.00795886456123,3495.196057188317
2025-07-12,KAB. BONE BOLANGO,Indonesia-SF,298628427194.0,322.0,86.74391975577271,3196.40431768249
2025-07-12,KAB. BONE BOLANGO,Indonesia-XL,7279966682670.0,10315.0,223.58774952594513,4875.583486747693
2025-07-12,KAB. BOYOLALI,Indonesia-SF,66961321112647.0,84827.0,130.49388536350205,1967.5885671198316
2025-07-12,KAB. BOYOLALI,Indonesia-XL,74726557121782.0,84703.0,122.87978217321272,5938.593818231686
2025-07-12,KAB. BREBES,Indonesia-SF,100746294637616.0,108738.0,120.96906638676619,1762.4123131767901
2025-07-12,KAB. BREBES,Indonesia-XL,240624973816713.0,291476.0,116.97697124703448,5429.604309038545
2025-07-12,KAB. BULELENG,Indonesia-SF,46350971803547.0,52680.0,148.1094926138915,1938.0847363566822
2025-07-12,KAB. BULELENG,Indonesia-XL,123164690638109.0,172700.0,166.71408584401445,4380.362497764859
2025-07-12,KAB. BULUKUMBA,Indonesia-SF,30480206213298.0,29588.0,319.7828393139481,1684.4519881781082
2025-07-12,KAB. BULUKUMBA,Indonesia-XL,93324261691407.0,62804.0,360.875086262657,3980.172345500997
2025-07-12,KAB. BULUNGAN,Indonesia-SF,79939459491.0,96.0,240.96290989858798,3774.9350916501585
2025-07-12,KAB. BULUNGAN,Indonesia-XL,4105459865894.0,2474.0,390.92744244268596,3717.006042680731
2025-07-12,KAB. BUNGO,Indonesia-SF,2626770267550.0,2292.0,155.06956489282126,2606.863492918619
2025-07-12,KAB. BUNGO,Indonesia-XL,86196804122505.0,64468.0,132.99312033498697,3255.0038045856804
2025-07-12,KAB. BUOL,Indonesia-SF,82991319962.0,93.0,92.97373203187627,2213.8269303033003
2025-07-12,KAB. BUOL,Indonesia-XL,1494231666909.0,1120.0,175.95614759270566,5418.805102744087
2025-07-12,KAB. BURU,Indonesia-XL,44462003895.0,70.0,1241.5671166535778,802.57066173856
2025-07-12,KAB. BURU SELATAN,Indonesia-XL,62373971934.0,232.0,2401.875445840588,374.99415554305
2025-07-12,KAB. BUTON,Indonesia-SF,60207138552.0,84.0,123.10214792931474,2342.16278164288
2025-07-12,KAB. BUTON,Indonesia-XL,1007194063835.0,782.0,285.67934466709033,3856.74226278246
2025-07-12,KAB. BUTON TENGAH,Indonesia-SF,41225415639.0,56.0,109.25478976555107,3862.1325151188885
2025-07-12,KAB. BUTON TENGAH,Indonesia-XL,2326704541836.0,1686.0,228.80816211270525,4879.018889176414
2025-07-12,KAB. CIAMIS,Indonesia-SF,22896029630806.0,23642.0,191.5236363663313,1809.6403164658172
2025-07-12,KAB. CIAMIS,Indonesia-XL,123709856314312.0,142832.0,114.29206411271035,4360.93310573913
2025-07-12,KAB. CIANJUR,Indonesia-SF,25481872991430.0,28157.0,130.19785214586702,2068.2428685603245
2025-07-12,KAB. CIANJUR,Indonesia-XL,387395197938459.0,504953.0,125.35344049325701,3625.5962850649275
2025-07-12,KAB. CILACAP,Indonesia-SF,193121256544589.0,204362.0,112.41890175022121,1679.1080616487336
2025-07-12,KAB. CILACAP,Indonesia-XL,168213123345180.0,179349.0,122.29765591346035,5668.85045840013
2025-07-12,KAB. CIREBON,Indonesia-SF,81814587239479.0,85449.0,92.63761420911138,2230.414154696536
2025-07-12,KAB. CIREBON,Indonesia-XL,332645415909450.0,483762.0,85.76763346261575,4241.657792890344
2025-07-12,KAB. DAIRI,Indonesia-SF,12254815175835.0,9224.0,193.92146634339665,1600.3667721321249
2025-07-12,KAB. DAIRI,Indonesia-XL,53496118624465.0,46791.0,142.49621696759618,3317.0436627184613
2025-07-12,KAB. DELI SERDANG,Indonesia-SF,70626743217245.0,69202.0,119.35670530806551,2079.4741549624896
2025-07-12,KAB. DELI SERDANG,Indonesia-XL,501041671194595.0,504021.0,129.25826763804469,3601.529023278646
2025-07-12,KAB. DEMAK,Indonesia-SF,95346133022266.0,138252.0,92.09948598623755,1982.978640423057
2025-07-12,KAB. DEMAK,Indonesia-XL,81306444235790.0,90669.0,118.8208522312855,6060.217820841
2025-07-12,KAB. DHARMASRAYA,Indonesia-SF,718473636123.0,622.0,160.02890163273804,2675.4838160566283
2025-07-12,KAB. DHARMASRAYA,Indonesia-XL,47350960195277.0,30123.0,144.42658505707428,3692.0803385966765
2025-07-12,KAB. DOMPU,Indonesia-SF,1871602253495.0,1303.0,118.2648702508575,2279.796625994732
2025-07-12,KAB. DOMPU,Indonesia-XL,48984711646340.0,46952.0,188.1929527832251,4261.797638307134
2025-07-12,KAB. DONGGALA,Indonesia-SF,757644823344.0,580.0,150.8596086021409,1873.6467001983704
2025-07-12,KAB. DONGGALA,Indonesia-XL,29284404573775.0,27109.0,219.16486844493792,3752.0542844948145
2025-07-12,KAB. EMPAT LAWANG,Indonesia-SF,1936235729688.0,2075.0,186.83971156928055,2159.616351654608
2025-07-12,KAB. EMPAT LAWANG,Indonesia-XL,31468298475221.0,33494.0,138.61337408272925,2736.182524525734
2025-07-12,KAB. ENDE,Indonesia-SF,322480216390.0,287.0,124.68038518803938,2595.3571232354725
2025-07-12,KAB. ENDE,Indonesia-XL,8786546972387.0,6726.0,215.04431113660732,3647.314258940791
2025-07-12,KAB. ENREKANG,Indonesia-SF,9700501974048.0,7322.0,156.90020238879566,2375.59957875343
2025-07-12,KAB. ENREKANG,Indonesia-XL,14041970005402.0,9511.0,244.64406465748567,3515.9494123410677
2025-07-12,KAB. FAK FAK,Indonesia-XL,45161611126.0,146.0,3344.1658947020674,581.2133063327925
2025-07-12,KAB. FLORES TIMUR,Indonesia-SF,182700492806.0,181.0,193.51823591158396,3339.351789105606
2025-07-12,KAB. FLORES TIMUR,Indonesia-XL,3529073391857.0,2346.0,255.70187570244346,4223.882139530973
2025-07-12,KAB. GARUT,Indonesia-SF,90486831050845.0,91754.0,120.04496014003146,1935.5177778892084
2025-07-12,KAB. GARUT,Indonesia-XL,333236979389897.0,458774.0,112.8374813554894,3877.313023354345
2025-07-12,KAB. GIANYAR,Indonesia-SF,25137977611620.0,24661.0,113.86302420523796,2698.84217951195
2025-07-12,KAB. GIANYAR,Indonesia-XL,133775348016387.0,183050.0,163.1765935871681,4578.560931415423
2025-07-12,KAB. GORONTALO,Indonesia-SF,1461727222809.0,1275.0,102.09197863371759,2515.6455450346325
2025-07-12,KAB. GORONTALO,Indonesia-XL,34235981968462.0,51537.0,195.97955185711527,3826.95945543879
2025-07-12,KAB. GORONTALO UTARA,Indonesia-SF,99022141049.0,93.0,116.02850204068926,3552.435096672883
2025-07-12,KAB. GORONTALO UTARA,Indonesia-XL,6309881805222.0,9491.0,388.38993354785526,3674.1358157482764
2025-07-12,KAB. GOWA,Indonesia-SF,112337996647951.0,111908.0,194.45136923487263,1649.9405605159395
2025-07-12,KAB. GOWA,Indonesia-XL,144161109423894.0,114236.0,274.77939450708857,3505.2920548891425
2025-07-12,KAB. GRESIK,Indonesia-SF,46468574395169.0,53870.0,72.06902810962693,2998.6765425746858
2025-07-12,KAB. GRESIK,Indonesia-XL,126935214966885.0,144765.0,149.06617778026578,5414.311250661301
2025-07-12,KAB. GROBOGAN,Indonesia-SF,145492606510202.0,190822.0,94.60555785888073,1799.5759764921488
2025-07-12,KAB. GROBOGAN,Indonesia-XL,59047169653904.0,70261.0,114.03133749601525,6676.078269222438
2025-07-12,KAB. GUNUNG MAS,Indonesia-SF,35414518999.0,61.0,333.5929942492725,5073.596994123575
2025-07-12,KAB. GUNUNG MAS,Indonesia-XL,11247461747390.0,12634.0,1211.197064325331,1395.166934371698
2025-07-12,KAB. GUNUNGKIDUL,Indonesia-SF,66128638288070.0,71590.0,90.60482059168623,2046.1623869007005
2025-07-12,KAB. GUNUNGKIDUL,Indonesia-XL,94517462496009.0,110513.0,141.58917039379733,5536.811078009423
2025-07-12,KAB. HALMAHERA BARAT,Indonesia-XL,211579216420.0,445.0,946.3152534733208,731.64054815263
2025-07-12,KAB. HALMAHERA SELATAN,Indonesia-XL,1491670599988.0,4524.0,1121.3081115059006,711.7305568914575
2025-07-12,KAB. HALMAHERA TENGAH,Indonesia-XL,3730279324.0,8.0,915.3150940604282,444.009872516545
2025-07-12,KAB. HALMAHERA TIMUR,Indonesia-XL,248384928134.0,660.0,1216.3363975473933,725.7985476858884
2025-07-12,KAB. HULU SUNGAI SELATAN,Indonesia-SF,1816590466598.0,1932.0,207.03063157324624,2489.901886351266
2025-07-12,KAB. HULU SUNGAI SELATAN,Indonesia-XL,41987434839708.0,49670.0,177.9804246330094,4428.242201170054
2025-07-12,KAB. HULU SUNGAI TENGAH,Indonesia-SF,1509551776531.0,1551.0,236.91304123012105,3105.3784136727777
2025-07-12,KAB. HULU SUNGAI TENGAH,Indonesia-XL,31024755436043.0,37786.0,191.63200618813022,4789.818323873708
2025-07-12,KAB. HULU SUNGAI UTARA,Indonesia-SF,595474861285.0,695.0,126.68147917333151,2370.4293614815756
2025-07-12,KAB. HULU SUNGAI UTARA,Indonesia-XL,37877171560473.0,43011.0,144.30972482388808,5433.732992710729
2025-07-12,KAB. HUMBANG HASUNDUTAN,Indonesia-SF,5954834064983.0,4803.0,121.14769294473457,1953.3658096664262
2025-07-12,KAB. HUMBANG HASUNDUTAN,Indonesia-XL,28139793722374.0,25029.0,138.89260801568807,3686.173949200645
2025-07-12,KAB. INDRAGIRI HILIR,Indonesia-SF,1583135478223.0,1380.0,199.8239205574092,2277.42456445272
2025-07-12,KAB. INDRAGIRI HILIR,Indonesia-XL,76676380437618.0,58363.0,162.15710812211407,2985.5179776023933
2025-07-12,KAB. INDRAGIRI HULU,Indonesia-SF,2231254273427.0,1638.0,147.61542867272925,2591.454232131446
2025-07-12,KAB. INDRAGIRI HULU,Indonesia-XL,68980182831477.0,50745.0,115.22871753031963,4109.424427668354
2025-07-12,KAB. INDRAMAYU,Indonesia-SF,12417598621472.0,16218.0,98.95079516240659,3036.3291657974178
2025-07-12,KAB. INDRAMAYU,Indonesia-XL,207201120122189.0,378631.0,93.88416818443379,4589.5571016806925
2025-07-12,KAB. JEMBER,Indonesia-SF,22058194309973.0,35483.0,79.06292876490572,3031.801976452671
2025-07-12,KAB. JEMBER,Indonesia-XL,82525977190446.0,153828.0,154.5338427380383,5311.164069181692
2025-07-12,KAB. JEMBRANA,Indonesia-SF,8928283951462.0,11720.0,159.55973400833287,2374.754721241808
2025-07-12,KAB. JEMBRANA,Indonesia-XL,44017992279848.0,75315.0,150.9812211755434,5119.277982081771
2025-07-12,KAB. JENEPONTO,Indonesia-SF,37767078353216.0,40284.0,115.84680280643092,1188.760122907003
2025-07-12,KAB. JENEPONTO,Indonesia-XL,65536711059935.0,50730.0,276.6453938519516,4205.572123903835
2025-07-12,KAB. JEPARA,Indonesia-SF,69611453878740.0,103127.0,115.24534522144813,1721.4033981340938
2025-07-12,KAB. JEPARA,Indonesia-XL,140826667904569.0,137652.0,119.90083456350565,5427.930675512638
2025-07-12,KAB. JOMBANG,Indonesia-SF,13349706187902.0,19852.0,75.31195869712425,2816.82315538669
2025-07-12,KAB. JOMBANG,Indonesia-XL,70824168071149.0,95252.0,140.76306786549063,5325.826639397814
2025-07-12,KAB. KAIMANA,Indonesia-SF,61429567974.0,81.0,49.24981117577462,1711.63326150539
2025-07-12,KAB. KAIMANA,Indonesia-XL,256754959035.0,644.0,1280.2478646821255,472.6735225224296
2025-07-12,KAB. KAMPAR,Indonesia-SF,32426546334956.0,25905.0,99.75531315212548,1939.8250017595926
2025-07-12,KAB. KAMPAR,Indonesia-XL,171236458924117.0,127644.0,117.60998519028325,4003.6724354560947
2025-07-12,KAB. KAPUAS,Indonesia-SF,2520429176108.0,2298.0,259.2425555244703,2612.2465748962836
2025-07-12,KAB. KAPUAS,Indonesia-XL,47106068837048.0,39840.0,334.19925448010537,3558.0784135524505
2025-07-12,KAB. KAPUAS HULU,Indonesia-XL,117689601533.0,385.0,1728.3377235651576,705.1464879941733
2025-07-12,KAB. KARANGANYAR,Indonesia-SF,44769533176200.0,62816.0,115.51694016660667,2182.705895804001
2025-07-12,KAB. KARANGANYAR,Indonesia-XL,93175152822786.0,103629.0,131.7231419823486,5542.164324700429
2025-07-12,KAB. KARANGASEM,Indonesia-SF,15802518142638.0,16446.0,154.42140242046887,2270.691328584448
2025-07-12,KAB. KARANGASEM,Indonesia-XL,71586322623762.0,80903.0,189.38597182197418,4620.423230173753
2025-07-12,KAB. KARAWANG,Indonesia-SF,74217651547075.0,66729.0,92.05454309960427,2818.0897107704645
2025-07-12,KAB. KARAWANG,Indonesia-XL,320726334629540.0,314738.0,82.25638463696758,4802.102470992266
2025-07-12,KAB. KARIMUN,Indonesia-SF,2273190762089.0,2231.0,126.2790961018996,2864.9281705259054
2025-07-12,KAB. KARIMUN,Indonesia-XL,18926110281524.0,21521.0,148.3682948394841,3861.264338957623
2025-07-12,KAB. KARO,Indonesia-SF,9464992392385.0,7484.0,172.4346898431471,2039.9936365244284
2025-07-12,KAB. KARO,Indonesia-XL,89202367795640.0,71274.0,146.78573679066187,3379.5959751658424
2025-07-12,KAB. KATINGAN,Indonesia-SF,70833370052.0,156.0,405.77538361388594,1801.8122017701844
2025-07-12,KAB. KATINGAN,Indonesia-XL,11589702211815.0,8542.0,275.0324769605524,3452.3513067974704
2025-07-12,KAB. KAUR,Indonesia-SF,70689079412.0,93.0,146.83145268709438,2008.592242239835
2025-07-12,KAB. KAUR,Indonesia-XL,7668280039201.0,6416.0,136.14673263518912,3809.2129446867293
2025-07-12,KAB. KAYONG UTARA,Indonesia-SF,11247887210.0,29.0,203.0260347254625,3109.2567876862126
2025-07-12,KAB. KAYONG UTARA,Indonesia-XL,567920686389.0,535.0,407.5567870155673,4343.745338611752
2025-07-12,KAB. KEBUMEN,Indonesia-SF,86023525414413.0,97867.0,131.32506438797407,1630.1719907270465
2025-07-12,KAB. KEBUMEN,Indonesia-XL,139288639903167.0,169508.0,129.74856406430965,5067.23761444537
2025-07-12,KAB. KEDIRI,Indonesia-SF,10761560605793.0,15815.0,80.04552130492651,3260.0810064007533
2025-07-12,KAB. KEDIRI,Indonesia-XL,93060852542562.0,132776.0,148.31175152565305,5094.5083936456485
2025-07-12,KAB. KENDAL,Indonesia-SF,72839536264160.0,88891.0,114.28085724966908,1984.195880990582
2025-07-12,KAB. KENDAL,Indonesia-XL,149658197600075.0,193710.0,120.54153465908341,5396.958634279936
2025-07-12,KAB. KEPAHIANG,Indonesia-SF,150237169930.0,197.0,150.390838006994,2847.5746623454875
2025-07-12,KAB. KEPAHIANG,Indonesia-XL,26161761785427.0,24117.0,143.14229528979445,2815.907265031909
2025-07-12,KAB. KEPULAUAN ANAMBAS,Indonesia-SF,1113309820905.0,1042.0,186.01861206960814,1650.7196691506251
2025-07-12,KAB. KEPULAUAN ANAMBAS,Indonesia-XL,842513250843.0,732.0,983.5892066593142,1467.3791148574342
2025-07-12,KAB. KEPULAUAN ARU,Indonesia-XL,40851913366.0,52.0,901.546395939746,1207.19100196282
2025-07-12,KAB. KEPULAUAN MENTAWAI,Indonesia-XL,134219872066.0,336.0,1241.5318541791519,697.4729451910799
2025-07-12,KAB. KEPULAUAN MERANTI,Indonesia-SF,118525647743.0,145.0,160.49728418428822,2888.603100232956
2025-07-12,KAB. KEPULAUAN MERANTI,Indonesia-XL,9559823009232.0,9239.0,204.93539144019812,3867.486780967705
2025-07-12,KAB. KEPULAUAN SELAYAR,Indonesia-XL,218731502353.0,266.0,296.4662488006689,4551.650881552848
2025-07-12,KAB. KEPULAUAN SERIBU,Indonesia-SF,254876657285.0,218.0,107.76150363849288,2828.46601696576
2025-07-12,KAB. KEPULAUAN SERIBU,Indonesia-XL,9232261772460.0,7297.0,120.09813669187807,4147.023657487234
2025-07-12,KAB. KERINCI,Indonesia-SF,639917716617.0,626.0,127.9740760995001,2716.79257200785
2025-07-12,KAB. KERINCI,Indonesia-XL,12416232919067.0,9459.0,136.47777437241018,4294.184277509482
2025-07-12,KAB. KETAPANG,Indonesia-SF,168078184119.0,272.0,130.04360935293104,3096.5749794663616
2025-07-12,KAB. KETAPANG,Indonesia-XL,9794631705852.0,9004.0,745.2409046742558,4266.320854717654
2025-07-12,KAB. KLATEN,Indonesia-SF,61977174978757.0,78307.0,79.52779048206935,2433.132417703903
2025-07-12,KAB. KLATEN,Indonesia-XL,125125028143758.0,125203.0,142.52375703208898,5444.3574034416
2025-07-12,KAB. KLUNGKUNG,Indonesia-SF,6758661896719.0,7127.0,115.27030153720901,2517.84988402733
